experiment,backbone,variant,n_train,seed,fold,domain,kind,stage,component,mediator,head,lr,alpha,criterion,score,lower_is_better,selected,rank,n_candidates,tie_size,edge,at_grid_edge,margin,n_val_scored,n_val_kind,n_val_users,note
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,0.003,0.0,val_srocc_mean,0.1786588417846396,False,0,5,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,0.01,0.0,val_srocc_mean,0.1800921735463474,False,0,4,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,0.03,0.0,val_srocc_mean,0.15449292894474898,False,0,7,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,0.1,0.0,val_srocc_mean,0.17146848962140088,False,0,6,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,0.3,0.0,val_srocc_mean,0.10490265192824508,False,0,8,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,1.0,0.0,val_srocc_mean,0.029575266873766375,False,0,9,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,3.0,0.0,val_srocc_mean,-0.00044857357260464595,False,0,10,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,random,mlp,10.0,0.0,val_srocc_mean,-0.00139371332998142,False,0,11,11,1,lr:min,1,0.032203660412650936,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,val_srocc_mean,0.3498197081488418,False,1,1,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.0003,0.0,val_srocc_mean,0.31335724688387756,False,0,2,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.001,0.0,val_srocc_mean,0.23958297422902297,False,0,3,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.003,0.0,val_srocc_mean,0.1864933952739812,False,0,4,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.01,0.0,val_srocc_mean,0.14065766650697878,False,0,5,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.03,0.0,val_srocc_mean,0.11351322150213139,False,0,7,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.1,0.0,val_srocc_mean,0.12541852248003643,False,0,6,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,0.3,0.0,val_srocc_mean,0.10939175758231298,False,0,8,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,1.0,0.0,val_srocc_mean,0.05932978526843486,False,0,11,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,3.0,0.0,val_srocc_mean,0.09437810917366725,False,0,9,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,shuffled,mlp,10.0,0.0,val_srocc_mean,0.07348375189782808,False,0,10,11,1,lr:min,1,0.03646246126496422,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,val_srocc_mean,0.3712116645279617,False,1,1,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.0003,0.0,val_srocc_mean,0.31484442980879773,False,0,2,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.001,0.0,val_srocc_mean,0.23109221117813641,False,0,3,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.003,0.0,val_srocc_mean,0.20797185792513576,False,0,7,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.01,0.0,val_srocc_mean,0.22171410553969648,False,0,5,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.03,0.0,val_srocc_mean,0.22230261139412755,False,0,4,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.1,0.0,val_srocc_mean,0.2149406782653291,False,0,6,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,0.3,0.0,val_srocc_mean,0.14049101384253831,False,0,8,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,1.0,0.0,val_srocc_mean,0.06401285797751397,False,0,10,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,3.0,0.0,val_srocc_mean,0.10688436715947769,False,0,9,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,pca,mlp,10.0,0.0,val_srocc_mean,-0.007736260283926865,False,0,11,11,1,lr:min,1,0.056367234719163994,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,val_srocc_mean,0.35826510240946424,False,1,1,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.0003,0.0,val_srocc_mean,0.3397839027241204,False,0,2,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.001,0.0,val_srocc_mean,0.2680269647743094,False,0,3,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.003,0.0,val_srocc_mean,0.21688908659943554,False,0,5,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.01,0.0,val_srocc_mean,0.21354804908501784,False,0,6,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.03,0.0,val_srocc_mean,0.18006400451817786,False,0,8,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.1,0.0,val_srocc_mean,0.1732993896837523,False,0,9,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,0.3,0.0,val_srocc_mean,0.2331584876687645,False,0,4,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,1.0,0.0,val_srocc_mean,0.18610367530170002,False,0,7,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,3.0,0.0,val_srocc_mean,0.079895759922966,False,0,10,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion,mlp,10.0,0.0,val_srocc_mean,0.06652828372855323,False,0,11,11,1,lr:min,1,0.01848119968534384,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,val_srocc_mean,0.3270866332506217,False,1,1,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0003,0.0,val_srocc_mean,0.2568276815639117,False,0,2,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.001,0.0,val_srocc_mean,0.1573114298254276,False,0,3,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.003,0.0,val_srocc_mean,0.13558075699467062,False,0,4,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.01,0.0,val_srocc_mean,0.11930792986604828,False,0,7,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.03,0.0,val_srocc_mean,0.1164554882306654,False,0,8,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.1,0.0,val_srocc_mean,0.12925074443823545,False,0,5,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,0.3,0.0,val_srocc_mean,0.1287155354696118,False,0,6,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,1.0,0.0,val_srocc_mean,0.08738187068509506,False,0,9,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,3.0,0.0,val_srocc_mean,0.01710067956595983,False,0,11,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_mlp,mlp,10.0,0.0,val_srocc_mean,0.020360926534036324,False,0,10,11,1,lr:min,1,0.07025895168670998,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,val_srocc_mean,0.34638961509864935,False,1,1,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.0003,0.0,val_srocc_mean,0.28217770773994905,False,0,2,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.001,0.0,val_srocc_mean,0.23407946295040927,False,0,3,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.003,0.0,val_srocc_mean,0.21314014464713643,False,0,4,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.01,0.0,val_srocc_mean,0.21023728442213566,False,0,5,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.03,0.0,val_srocc_mean,0.18906886946008603,False,0,7,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.1,0.0,val_srocc_mean,0.2024079006808223,False,0,6,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,0.3,0.0,val_srocc_mean,0.12222830562618456,False,0,8,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,1.0,0.0,val_srocc_mean,0.032600588164928675,False,0,9,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,3.0,0.0,val_srocc_mean,0.020590671287897398,False,0,10,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,selection,stage2_personal,personal_mlp,emotion_joint,mlp,10.0,0.0,val_srocc_mean,0.016625320265185792,False,0,11,11,1,lr:min,1,0.0642119073587003,14.0,user_units,14.0,variant=C n_train=100
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,mediator_width,4096.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,identity,mlp,0.0003,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,random,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,shuffled,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,pca,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_mlp,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,n_units,23.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,n_support,100.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,mean_n_iter,500.0,,1,1,1,1,,0,,,,,max_iter=500
efficiency,Qwen3-VL 8B,C,100,0,2,fashion,diagnostic,stage2_personal,personal_mlp,emotion_joint,mlp,0.0001,0.0,frac_hit_max_iter,1.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,0.01,val_mse,0.35282920889933395,True,0,17,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,0.03162277660168379,val_mse,0.3525897530965591,True,0,16,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,0.1,val_mse,0.3518027836966169,True,0,15,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,0.31622776601683794,val_mse,0.34937551988082416,True,0,14,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,1.0,val_mse,0.3421290508720341,True,0,13,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,3.1622776601683795,val_mse,0.3226395451265084,True,0,12,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,10.0,val_mse,0.2816222851599965,True,0,11,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,31.622776601683793,val_mse,0.2241354283895971,True,0,10,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,100.0,val_mse,0.17122867837007238,True,0,9,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,316.22776601683796,val_mse,0.1343142951704887,True,0,7,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,1000.0,val_mse,0.11241176531605111,True,0,5,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,3162.2776601683795,val_mse,0.10149108109989217,True,0,3,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,10000.0,val_mse,0.09770125701076071,True,1,1,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,31622.776601683792,val_mse,0.09941307561318898,True,0,2,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,100000.0,val_mse,0.1084848204200805,True,0,4,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,316227.7660168379,val_mse,0.12778816599186543,True,0,6,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,emotion,,,1000000.0,val_mse,0.15424347276699293,True,0,8,17,1,,0,0.0017118186024282639,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,diagnostic,stage1,stage1_ridge,emotion,,,,mediator_width,7.0,,1,1,1,1,,0,,,,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,shuffled,,,0.01,val_mse,0.5476194656772326,True,0,17,17,1,,0,6.243796276997338e-05,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,shuffled,,,0.03162277660168379,val_mse,0.547250248907371,True,0,16,17,1,,0,6.243796276997338e-05,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,shuffled,,,0.1,val_mse,0.546177334617928,True,0,15,17,1,,0,6.243796276997338e-05,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,shuffled,,,0.31622776601683794,val_mse,0.542823187758156,True,0,14,17,1,,0,6.243796276997338e-05,210.0,images,,
efficiency,Qwen3-VL 8B,C,100,0,2,landscape,selection,stage1,stage1_ridge,shuffled,,,1.0,val_mse,0.5328477620031281,True,0,13,17,1,,0,6.243796276997338e-05,210.0,images,,
